"SiteCode","SiteCountry","SiteLatitude","SiteLongitude","SiteMeanSST","SurveyDepth","coral_imputation","log(Biomass)","log(N_Recycling)","log(P_Recycling)","Taxonomic_Richness","Functional_Entropy","Phylogenetic_Entropy","Trait_Distinctiveness","Evolutionary_Distinctiveness","log(Herbivores_Biomass)","log(Invertivores_Biomass)","log(Piscivores_Biomass)","Endemism","Elasmobranch_Diversity","log(Low_Mg_Calcite)","log(High_Mg_Calcite)","log(Aragonite)","log(Monohydrocalcite)","log(Amorphous_Carbonate)","Trophic_Web_Robustness","Mean_Trophic_Level","Turnover_Available_Biomass","Selenium","Zinc","Omega_3","Calcium","Iron","Vitamin_A","log(Available_Biomass)","Aesthetic","Public_Interest","SurveyDate","SiteEcoregion","HDI","MarineEcosystemDependency","log(gravtot2)","mpa_name","mpa_enforcement","protection_status","mpa_iucn_cat","year","NN_score","NP_score"
"QLD31","Australia",-17.22682,146.09528,26.1815553121577,4,0.638587029555416,3.96546780729742,0.952340454872297,-0.0618613483274288,31,2.29612635559643,1.42196068735911,0.256779998646133,15.7738382050304,2.74787695491498,3.92299540958845,2.34471055540827,0.68670830330691,0,2.45281415480031,3.21781254880888,0.715007406093404,2.93343443372578,3.22419083361679,1.69258728227759,2.57428435842984,0.14727434270301,33.0952937702783,1.24446695804794,0.148283738072248,55.7421300103886,0.57537561072155,137.919632551498,3.29043116268201,2647.12239152609,0.519765948142157,"14/07/2010","Central and Southern Great Barrier Reef",0.932,0.095532,0.726737254883229,"Great Barrier Reef MP","High","Restricted take multizoned","IV",2010,-0.494742857254251,-0.197078834384855
"QLD32","Australia",-17.21662,146.08918,26.1815553121577,5.2,0.642291989310543,4.02708016441241,0.775796850828229,-0.204083201258388,25,2.76906901849414,1.690147036796,0.256176093407553,14.9183094688852,0,3.96326850680024,2.47734113011939,0.693355753062695,0,2.77389668064369,3.35846143628261,0.419785975864278,2.72051918340138,3.66962880117193,1.80249989403871,2.77418631931913,0.137455906863334,27.4086960971451,1.53117573025806,0.14653549325112,60.1093267264997,0.630003020151698,144.636926485745,3.79162314280608,2326.80400170428,0.493304003523903,"14/07/2010","Central and Southern Great Barrier Reef",0.932,0.095532,0.667759810987885,"Great Barrier Reef MP","High","Restricted take multizoned","IV",2010,-0.410032333374887,-0.179271939975118
"QLD33","Australia",-17.20315,146.07662,26.1813033953998,3.5,0.640106088927205,4.35131733604145,1.15751439451606,0.103730901665485,36,2.81725716680269,1.70777487973151,0.270534236352292,14.7346774007801,4.12354906407547,3.94729145756346,1.85949495243627,0.672104594900655,0,2.58590884808179,3.35720021713967,0.370847274392562,3.46249709989276,3.40019775630989,1.69021459695166,2.32743026153164,0.0919361680330184,23.8534541580604,2.00606706885187,0.10601171041999,41.1698355228218,0.63373449567419,77.008687802598,4.23986723472499,2756.17217933617,0.50156683241721,"13/07/2010","Central and Southern Great Barrier Reef",0.932,0.095532,0.706188018890799,"Great Barrier Reef MP","High","No take multizoned","II",2010,-0.354708955597197,-0.122785626169217
"QLD34","Australia",-16.47914,139.2713,27.4678258488499,4,0.29,4.17596021360838,0.928734017449735,-0.0513737616033576,17,4.0581459635686,1.55674645058554,0.278456168544699,15.6145390719435,3.58254589407133,3.9484299566577,3.30448473465361,0.741730369784234,0,2.84104141794265,3.57785793554381,1.35898296892691,2.34199458516935,3.77867816844834,1.92947241425674,3.05983984596441,0.341774088618569,33.4225930464903,1.0501555142071,0.148715719391131,30.478718908533,0.513731384590283,83.2159242637173,4.00767290592272,2166.89773509844,0.461105496591557,"3/07/2010",NA,0.932,0.095532,-0.631892362259795,NA,NA,"Fishing",NA,2010,0.400436944128025,-0.403662597910878
"QLD37","Australia",-16.41361,139.63389,27.3919605695509,4.7,0.145909090909091,4.74465846424739,1.40546151919546,0.507077606943844,21,4.1709425533882,1.403914815068,0.287070999639653,16.5704911592513,3.7413238980234,4.37025773793901,4.37788710232771,0.779972089724672,0,3.01906270115766,4.17265689962244,1.58230202595545,3.05656650677842,3.91916449956827,1.92068076926441,3.3270379206376,0.080680873290122,42.7917505891199,0.747070627915062,0.142239457368432,27.4362714973536,0.512791475578669,79.1274343846551,4.65344657364659,2354.99440601374,0.465632432380525,"4/07/2010",NA,0.932,0.095532,-0.92001937127487,NA,NA,"Fishing",NA,2010,0.865444289261891,-0.40944522376192
"QLD38","Australia",-16.39255,139.62931,27.4318236582694,6.8,0.13,4.80395749085652,1.39706946190105,0.540647480526543,21,3.73532388791539,1.23816536061317,0.288056157182809,15.934578646507,3.7435287035388,4.43692219855585,4.48602478533496,0.742298937350583,0,3.04924333158576,4.08134181757253,1.49355429618815,2.84122849465804,3.96509656171539,1.93559217844638,3.44676687987289,0.0859798017640669,48.7947076685107,0.837773906805586,0.134145044445951,24.0632394803345,0.51411816119264,65.5656258332809,4.76045136378917,2235.70111289033,0.490764362998909,"4/07/2010",NA,0.932,0.095532,-0.955027779319337,NA,NA,"Fishing",NA,2010,0.867285541864167,-0.335058659227278
"QLD39","Australia",-16.38094,139.59973,27.4502354874042,2.25,0.210858585858586,4.52722469542557,1.39233486276045,0.360235398870497,15,3.69769146301301,1.3686718820153,0.274483313456651,16.291215053708,3.98793045551044,4.2473300638987,3.75094409007832,0.773785216704986,0,3.15255223705746,3.82677081969398,2.1247235000357,3.13880280613513,4.09031067222343,1.91591016994838,2.99199494370745,0.242296073118643,30.1708076400371,1.08026712027206,0.147988972582876,24.9224497589682,0.527543899173066,63.3132449471627,4.40831787599472,2053.1618332115,0.441664226182323,"5/07/2010",NA,0.932,0.095532,-0.961017565874675,NA,NA,"Fishing",NA,2010,0.597742508147387,-0.567193259109518
"QLD40","Australia",-16.378,139.59747,27.4499890470975,3.2,0.252525252525253,4.29485056676086,0.980309153433238,0.00899923090433239,17,4.98489120879785,1.65213817923848,0.302103659276402,16.7196868537154,3.80676709152106,3.88793701398785,3.4565417296383,0.739215215271792,0,2.56549983132234,3.77851697796946,2.57469270126215,2.64054256724088,3.51750610672351,1.95741806992409,2.90212272297988,0.252219887199541,38.8107901522747,0.958962416963594,0.138540260586952,26.2274513288085,0.502975798514219,78.5857471188656,4.00820401545614,1934.15410668297,0.449616583916285,"4/07/2010",NA,0.932,0.095532,-0.961017565874675,NA,NA,"Fishing",NA,2010,0.57648909701554,-0.65172164481536
"QLD44","Australia",-14.68942,145.46617,26.5776286966046,3.1,0.346666666666667,4.21719280387978,1.155111457057,0.157197872498979,52,4.15272080595512,1.79782954759005,0.264902822118038,14.8833677754145,3.50700477883114,4.08250063803709,2.81958932924781,0.676948021951625,0,2.67983309127458,3.54031429674081,1.53113674916532,2.85718957209068,3.51327821951471,1.73161187788637,2.64516471215712,0.166690229468305,30.1382060336405,1.37222099796255,0.127074241538114,41.5881944843502,0.562366425555954,67.7555917849435,3.96097515264869,2928.90591977157,0.518567774142746,"26/06/2010","Torres Strait Northern Great Barrier Reef",0.932,0.095532,-0.275495695868596,"Great Barrier Reef MP","High","No take multizoned","Ia",2010,0.0242067543890716,-0.0990624770016577
"QLD45","Australia",-14.68924,145.44413,26.5282803943045,1,0.54,4.21310471980951,1.14419782501681,0.119532089737371,40,3.48235705876185,1.67557293388135,0.270059618139341,14.2155222827325,3.66434992840506,4.04172132735873,0,0.705765689191103,0,2.50185514681555,3.33810627409534,0.77264703607591,3.14633022992337,3.19728904854163,1.77750243677023,2.452548121023,0.0830942077601156,26.2515107656739,0.874324873712812,0.136383048081863,38.1906662944728,0.447757408282703,63.5194493124201,3.85804172839635,2668.60936710918,0.513862168895823,"23/06/2010","Torres Strait Northern Great Barrier Reef",0.932,0.095532,-0.269558102386491,"Great Barrier Reef MP","High","No take multizoned","Ia",2010,-0.26444264920635,-0.52171862495547
"QLD46","Australia",-14.68717,145.46565,26.5793099671413,5,0.342857142857143,4.58733822453316,1.38437904670148,0.402649929281835,47,2.97421243788452,1.50137153035753,0.255571087211324,15.358965883196,3.87743599838536,4.44388031327848,2.58945332198464,0.668685834839006,0,2.87764316182915,3.9669776653681,1.15736245221869,3.32500575462867,3.50681193685302,1.6890370423375,2.63250271249391,0.143328963777905,41.4572200797274,1.17820664130165,0.133276182240352,45.6575647121919,0.525761075060058,101.354324170256,4.15658181182328,2805.67127786765,0.495398604379852,"2/07/2010","Torres Strait Northern Great Barrier Reef",0.932,0.095532,-0.273522926170741,"Great Barrier Reef MP","High","No take multizoned","Ia",2010,-0.0279197009502686,-0.0553079620542063
"QLD47","Australia",-14.68708,145.44327,26.5290580503834,4,0.682352941176471,4.6898934203038,1.61531615034871,0.606452972683204,54,3.59256245317509,1.79843029014446,0.262420517875116,14.9865758942232,3.93233187299739,4.52650199150874,2.85158356850664,0.687308227466586,0,3.10804682638883,4.07014120941758,2.75178710959921,3.14129946185433,3.97341977850441,1.81053900004522,2.60687224080756,0.142189265105868,35.7466110946271,1.36492984989804,0.135716736360955,42.78371325824,0.542577184856371,77.5624282182543,4.3738529028489,2605.60327171014,0.512599430330963,"29/06/2010","Torres Strait Northern Great Barrier Reef",0.932,0.095532,-0.269558102386491,"Great Barrier Reef MP","High","No take multizoned","Ia",2010,0.410265458183377,-0.073187335266057
"QLD49","Australia",-14.68279,145.46565,26.5793099671413,1.5,0.568372841628426,4.86107471694218,1.72860453303844,0.809743357483968,53.5,3.55870789271224,1.42348879864064,0.273818264034668,14.6551537599108,4.00544458530951,4.77616157956619,2.7536803380189,0.702500450667052,0,2.80981358264226,4.42502403453332,2.072100545179,3.66614097953663,3.58311845587951,1.78201421707217,2.91956245263261,0.0863873951087425,39.9949311884823,0.982995644754391,0.139068535660256,42.3892946035277,0.517219471219327,71.6198397300834,4.76406668093361,2837.37571280859,0.516531461656019,"2/07/2010","Torres Strait Northern Great Barrier Reef",0.932,0.095532,-0.278403333691218,"Great Barrier Reef MP","High","No take multizoned","Ia",2010,0.509574146497612,0.0415937174277637
"QLD50","Australia",-14.66541,145.44227,26.5282803943045,3.5,0.291666666666667,4.1241226205554,0.984087483383759,-0.0480675593636173,35,2.63412920410832,1.54686875948946,0.249974054536658,12.9550996080307,3.7428778625314,3.84084197111848,1.32368255814596,0.641405579767338,0,2.53980444499889,3.14870653636174,0.625171221229441,2.7671648449175,3.33278146927267,1.60469469915465,2.40800698728021,0.129982687208212,23.1869878024168,0.997821159727554,0.127032550488541,40.846421771115,0.477278480179553,53.8601560002004,3.91712222240116,2502.78742350204,0.505046317783381,"23/06/2010","Torres Strait Northern Great Barrier Reef",0.932,0.095532,-0.284208540188431,"Great Barrier Reef MP","High","No take multizoned","Ia",2010,-0.716290417069555,-0.542795215160909
"QLD51","Australia",-14.65706,145.45076,26.5782311062432,4,0.139916735667038,4.58228683774485,1.54142264442567,0.511873992647898,62,3.61393895455774,1.95801381656823,0.261047450814439,15.8050595092201,4.09286124930208,4.33990412869271,2.59430816089189,0.665535179154377,0,2.99197713137141,3.6930220971349,1.96387193001433,3.51554771760482,3.83891495027289,1.68357050297718,2.43905590416098,0.181685225746665,32.4643524495142,1.69326127926332,0.118445600058789,36.7734354054595,0.582265919268761,70.9590113719287,4.3842666562632,3127.56650266034,0.517650384590403,"28/06/2010","Torres Strait Northern Great Barrier Reef",0.932,0.095532,-0.290986548688028,"Great Barrier Reef MP","High","No take multizoned","Ia",2010,0.129742897472471,0.179082489742063
"QLD52","Australia",-14.65528,145.45049,26.5782311062432,4.85,0.140069990053004,4.59541259010085,1.5999714030344,0.601625633705971,58.5,3.64264814386941,1.88308995614775,0.267220265062973,14.5329583426195,3.77792565110129,4.44848007201976,3.16065107870845,0.641707853093873,0.5,2.98091367312408,3.9242422044177,1.39053662378068,3.18535883738861,3.71083313560557,1.7060653411644,2.6393301757358,0.145109111705358,36.0954432597262,1.40222344692186,0.130831872316706,42.1189074592054,0.564114295585704,82.8065853340086,4.28987308506642,2923.63044895386,0.519989351801084,"28/06/2010","Torres Strait Northern Great Barrier Reef",0.932,0.095532,-0.290986548688028,"Great Barrier Reef MP","High","No take multizoned","Ia",2010,0.258071992560986,0.0711853969540768
"QLD53","Australia",-14.65277,145.4505,26.5777053669222,3.16666666666667,0.159776714513557,4.57863454860924,1.55278681279691,0.535106282310149,44,2.2943390849117,1.44529434065746,0.256194608383561,13.58071753667,4.07073042451152,4.37335068422912,2.94758422690481,0.638874469473968,0,2.99182298739047,3.65754771941074,1.23400589229032,3.31525756142468,3.65910688446999,1.63763086816574,2.43421065995881,0.152680882677748,27.1030521144213,1.53747000025457,0.122841848491185,43.5307931684573,0.597773288219443,73.8127341751468,4.26452446637725,2914.75251784455,0.527256860296775,"24/06/2010","Torres Strait Northern Great Barrier Reef",0.932,0.095532,-0.290986548688028,"Great Barrier Reef MP","High","No take multizoned","Ia",2010,-0.243613176588397,0.0492943187431843
"QLD55","Australia",-14.6461,145.45386,26.6162048192771,5,0.140454545455618,4.59562705075913,1.50820220872165,0.467281222808313,61,3.05187221218995,1.86711476866462,0.266131813449723,14.0911786137689,4.19360010834904,4.28747906405825,2.80008738488775,0.633161181840019,0,2.93044557427487,3.72611567907327,1.18915159670386,3.12374034447626,3.78587180751603,1.7036976811355,2.39987952978039,0.173182573049769,27.5851167519423,1.3346185328871,0.126078417313929,38.3664580153833,0.533480769903067,65.6570281252806,4.3738381260841,3061.04254008979,0.541387125622367,"30/06/2010","Torres Strait Northern Great Barrier Reef",0.932,0.095532,-0.295822227316161,"Great Barrier Reef MP","High","Restricted take multizoned","IV",2010,0.00620344109787985,0.105969428772924
"QLD56","Australia",-14.64588,145.45546,26.6162048192771,5,0.263888888888889,4.75947753152698,1.66096008511809,0.613894671917151,70,3.19692736126217,1.70870192052332,0.265261236339504,16.2090500937124,4.45231031041634,4.37729603433997,2.95809102874329,0.632748122695798,0,3.04666549444185,3.74319798216217,1.07258082412415,3.22443501803542,3.89974672722653,1.77078354260421,2.37747304410249,0.138893315785357,24.8611238713276,1.92912333637919,0.110640818293061,46.8121679209704,0.653429560852674,48.7179268837094,4.5992872104302,3360.58819372751,0.525579008203373,"30/06/2010","Torres Strait Northern Great Barrier Reef",0.932,0.095532,-0.295822227316161,"Great Barrier Reef MP","High","Restricted take multizoned","IV",2010,0.224557161062688,0.330137131989105
"QLD57","Australia",-14.64524,145.45471,26.6164676889376,4.5,0.309859154929577,4.80131587513634,1.66791928781864,0.656159481869429,83,4.02808935339134,2.09637585560742,0.267777834884463,15.0322457369055,4.38104980843308,4.49539646695891,3.21332465793168,0.657467351757351,0,3.1277639748307,3.89294396981197,1.97826435321313,3.75296341689207,4.00371455130458,1.83719561842484,2.52150673826714,0.129789428823012,29.9662555051907,1.59785500498976,0.118581628105331,39.8204163733577,0.57520909315933,76.3437898407864,4.61373570640131,3047.71671705565,0.523660159338913,"1/07/2010","Torres Strait Northern Great Barrier Reef",0.932,0.095532,-0.295822227316161,"Great Barrier Reef MP","High","Restricted take multizoned","IV",2010,0.604932105891271,0.176326318899573
"QLD6","Australia",-23.19801,150.96855,24.01430449069,4,0.638499774049744,4.5801058210121,1.47303681082118,0.484026952140263,26,2.45573111449684,1.41771332789562,0.271402693397783,16.0448667413548,3.36036236996901,4.49084708638784,2.25745784080054,0.730750752970306,1,3.05712490211094,3.82045976238386,0.132234455433391,2.56682891460791,3.64326506649462,1.77766046594868,2.64645613481956,0.178803861665832,24.4202372566487,1.25417887383055,0.163801668672062,48.8578167647816,0.621369062810884,82.764865804306,4.15040963812673,2289.06591764212,0.486579913603195,"13/07/2010","Central and Southern Great Barrier Reef",0.932,0.095532,1.04408036946732,"Great Barrier Reef MP","High","Restricted take multizoned","VI",2010,0.10910039621174,-0.284689266244508
"QLD61","Australia",-18.661726,147.723103,26.380591456736,6,0.0501111111081955,4.53159216313556,1.33056029020661,0.295532848374291,44.5,2.55171581196387,1.4136373643658,0.259078413551092,15.4843486791213,4.23290219940389,4.0887667057733,2.35793844610582,0.663982384994151,0,2.89450565808878,3.38001826257845,1.28918235644323,3.35781922102576,3.95992776869773,1.69454768257354,2.43186248153363,0.150130916340332,36.3171653663409,1.81547460442948,0.10431583026863,38.9544280974045,0.589088133472648,58.2463463524688,4.43136475150047,2717.11562171638,0.526552528785773,"4/04/2012","Central and Southern Great Barrier Reef",0.932,0.095532,0.215294770632593,"Great Barrier Reef MP","High","Restricted take multizoned","VI",2012,-0.177776749911935,0.0457334128629429
"QLD62","Australia",-18.65153,147.70988,26.380591456736,6,0.04,4.45452516898532,1.42184019368065,0.318534859430882,47,1.75227069212511,1.28355221250517,0.253044776296412,15.9534398786354,4.33470640162646,3.70761587974975,2.53300221409968,0.649199380561277,1,2.61701421408092,3.26229261815709,0.254454223063639,2.95002281470799,3.44406658922391,1.58468965597261,2.14392290718739,0.165160414563693,27.6621714862529,2.27153818225999,0.107495742724197,52.7958486362618,0.755516199775025,40.9054870809215,4.38000104136321,2840.77597074511,0.513587173420596,"4/04/2012","Central and Southern Great Barrier Reef",0.932,0.095532,0.217786698524815,"Great Barrier Reef MP","High","Restricted take multizoned","VI",2012,-0.552566971054824,0.186962303450295
"QLD63","Australia",-18.53599,147.53253,26.4800930996714,6.75,0.095528455284553,4.7552491917487,1.55927449451428,0.46572613799525,53.5,2.01356007300107,1.04676667218859,0.261028703990523,15.9235021294938,4.60063972435556,3.9314226097122,2.99529858429145,0.664926977845767,0,2.81467997933327,3.50753618388469,0.577629550199311,3.91488507372953,3.54008275769019,1.7306094712147,2.18826326796865,0.0980673459755487,27.0566796488533,1.86922338846637,0.0982898445721956,37.4583986692919,0.731609047064287,41.4659474327598,4.61974610886935,3001.42302486733,0.519730998115179,"6/04/2012","Central and Southern Great Barrier Reef",0.932,0.095532,0.257228119048634,"Great Barrier Reef MP","High","No take multizoned","II",2012,-0.24691823273252,0.1190930028912
"QLD65","Australia",-18.40403,147.44847,26.5670591456736,5,0.0760869565217391,4.26419047337384,1.2054168077865,0.142758417338981,61,3.14488035221308,1.81858240907646,0.254377767454637,16.6566754886287,3.9399030367796,3.76743470740841,2.91563183003426,0.635414246504137,0,2.47891758669936,3.48644059774208,1.7983229564232,2.79867643063756,3.24362278097638,1.65036309933411,2.41552724633161,0.243148450526005,38.0628516125774,1.54559201481789,0.112601719916235,40.7164130013546,0.583807973774299,71.9010951838008,3.96395840837498,3079.08584537131,0.521374660387632,"7/04/2012","Central and Southern Great Barrier Reef",0.932,0.095532,0.196220728763535,"Great Barrier Reef MP","High","No take multizoned","II",2012,-0.240980918876107,0.135917877684456
"QLD66","Australia",-18.26883,147.37874,26.663860898138,11,0.078125,4.01128491609728,0.907034335529744,-0.106897452331346,50,4.64232997849107,2.01989611947183,0.261237219968605,18.2160843231118,3.37143145345524,3.74458007285563,3.14232352797703,0.64853152406771,1,2.49114186771201,3.31728476037746,1.28451874885156,2.07033581742245,3.43392859214104,1.76562375353032,2.7357656094283,0.197484307537179,34.5166025349301,1.18796104366686,0.142554575592211,38.9885800085163,0.555518171487284,81.3777852053834,3.78108991205075,2629.48419229131,0.529958391945127,"8/04/2012","Central and Southern Great Barrier Reef",0.932,0.095532,0.148495011388347,"Great Barrier Reef MP","High","No take multizoned","II",2012,0.177805669966363,-0.170421086004151
"QLD67","Australia",-18.26705,147.38376,26.663860898138,4.5,0.243243243243243,3.92807511595671,0.856340189897526,-0.227627605948834,46,2.32288222126644,1.62125530955501,0.253389068710374,16.2940260586042,3.66159875297476,3.5429366511597,1.87346525266843,0.635545947100115,1,2.33540178959876,2.98640139509327,0.46854495643,2.31245797899455,3.15007629958439,1.62152432576436,2.28712923457252,0.40546554676676,29.9533610728993,2.03414812383325,0.124384094274955,60.7741336670815,0.720010155061834,66.3993139772531,3.60215586884071,3074.56126820789,0.53003889054732,"8/04/2012","Central and Southern Great Barrier Reef",0.932,0.095532,0.145269672904891,"Great Barrier Reef MP","High","No take multizoned","II",2012,-0.629874430154148,0.412304254740608
"QLD68","Australia",-18.26259,147.37756,26.664408543264,5,0.25,3.76906824311027,0.556230773523121,-0.472772498497387,27,3.58208537447173,1.57741384448169,0.282188796470203,16.0459334958566,3.53390027184589,3.34632573238762,0,0.63317052339392,0,1.88095811559697,2.96987561223626,0.372695313652158,2.98588908543358,2.57098165689682,1.52479834835664,2.25920120265312,0.101524970858164,34.1570498558523,1.58415954630659,0.111517043251819,44.863496478236,0.545678742523567,71.775448241606,3.66568410414273,2506.59936868271,0.51217507496199,"9/04/2012","Central and Southern Great Barrier Reef",0.932,0.095532,0.148495011388347,"Great Barrier Reef MP","High","No take multizoned","II",2012,-1.01137281535823,-0.395911808280423
"QLD69","Australia",-18.65069,147.40128,26.3304107338445,4.25,0.199608443990467,4.44600470866929,1.4319347420483,0.381004563910295,53,2.38648455912702,1.38316139163492,0.254872104955673,16.3643684752829,4.00731662627906,4.1994630440228,2.73863553720353,0.673774459986326,0,3.15400306722477,3.68253853067056,1.38305566725222,3.17981632815756,4.0021188771131,1.67992574643209,2.3860888226865,0.192645313862524,29.302043465976,1.77333904201333,0.1285994185791,51.9125945742764,0.687624190675246,96.0399143275544,4.33645041597532,2919.22239668071,0.517850871460382,"10/04/2012","Central and Southern Great Barrier Reef",0.932,0.095532,0.378293109220448,"Great Barrier Reef MP","High","Restricted take multizoned","VI",2012,-0.121384291111506,0.284964846346827
"QLD7","Australia",-23.1957,150.937484,23.9867579408543,4.2,0.28514739228674,4.78466635662519,1.69489660643579,0.703758898329486,27.5,2.00422964114915,1.14205927099514,0.268458366333942,15.4588292970126,2.95972954005666,4.76853938658512,2.33228680447026,0.742031400330704,2.5,3.31534991059016,4.1121440634957,2.23188299227587,2.04371505158741,3.68908694847811,1.72346165101978,2.59470226429397,0.201860641264594,26.9678323045161,1.37769269187403,0.14991711162392,40.8474770193212,0.611400514017882,99.4340310262657,4.26779069405967,2332.42957017736,0.497804158911548,"14/07/2010","Central and Southern Great Barrier Reef",0.932,0.095532,1.09564662987117,"Great Barrier Reef MP","High","No take multizoned","II",2010,0.2406239880147,-0.15330903471632
"QLD70","Australia",-18.65033,147.40462,26.3304107338445,5,0.130502282804487,3.68501590061265,0.485851398667235,-0.496856939413686,29,3.21114939660768,1.57497437774224,0.248396823983852,15.5418777775964,2.93946802971548,3.49899336633569,2.34471055540827,0.697556707045057,0,2.37092144199646,2.98837285941601,0.282414010319316,1.66951539256701,3.30179107729179,1.6165908116366,2.71052567996977,0.118451504663408,27.2044378213829,1.60706573320785,0.140414890497856,44.103350525473,0.566613031840907,133.732219217829,3.39599893452088,2431.30303435163,0.493304003523903,"10/04/2012","Central and Southern Great Barrier Reef",0.932,0.095532,0.374653619535369,"Great Barrier Reef MP","High","Restricted take multizoned","VI",2012,-0.68025031370958,-0.424208503512775
"QLD72","Australia",-22.38397,152.5349,25.0212157721796,8.5,0.23362910474982,4.56753995479464,1.33930950243538,0.337436931626378,40,2.88641227857037,1.43256488801718,0.259595196733636,16.4386954381775,4.35359126224709,3.96074330122042,3.65437083242818,0.64506729558375,0,2.34742579915821,3.55040493545865,0.386816613233729,3.12601747495736,3.09422724872615,1.72143271835031,2.34067424155757,0.104844235093279,35.3240017840793,1.55411534504941,0.120899786973747,37.6597989879558,0.604063296209448,61.4342535558452,4.49845144298294,2862.30093147769,0.510383961309161,"1/06/2013","Central and Southern Great Barrier Reef",0.932,0.095532,-0.22410363427408,"Great Barrier Reef MP","High","Restricted take multizoned","VI",2013,-0.251826348651728,0.00441710647456233
"QLD73","Australia",-22.37484,152.5451,25.0212157721796,9.5,0.385416666673854,5.31241145348493,2.13556338999447,1.09375754808318,40,2.19131765811455,1.17952247251109,0.270388653089821,15.0120119146812,5.14403720679028,4.56740271841032,3.98521944499562,0.64597045399952,1,3.01750552886341,4.11492017746279,1.84590767562318,3.07807151150445,3.54740672969282,1.79879231109448,2.20992463064207,0.0928077933915557,34.833169324707,1.60918488928969,0.11525967359537,41.0885959513315,0.572177949696578,49.6455710958108,5.17813960153316,2741.65808030418,0.514827366518386,"1/06/2013","Central and Southern Great Barrier Reef",0.932,0.095532,-0.232299668885852,"Great Barrier Reef MP","High","Restricted take multizoned","VI",2013,0.27722056176514,0.152554601199551
"QLD8","Australia",-23.18833,150.93451,23.9852081051479,1.5,0.170985134229659,3.6047331028272,0.702606477812765,-0.305512414489153,17,1.47190475081634,1.14152422180823,0.258850403871571,15.6587038043037,1.59951672655223,3.58738499903571,2.07857768383942,0.75878106066672,0.5,2.43588789199741,2.99702948842874,0.0150611870215233,0.812298877112055,3.03545678316612,1.66056291679998,2.55137779478605,0.522038684570285,23.237379778691,1.58486883413106,0.175301192115358,42.9798971971345,0.59582621646907,104.707716718912,3.40026398429906,2107.65820455943,0.496085760083889,"10/07/2010","Central and Southern Great Barrier Reef",0.932,0.095532,1.09215145377853,"Great Barrier Reef MP","High","Restricted take multizoned","IV",2010,-0.895501621250575,-0.129094916247157
"QLD84","Australia",-15.52331,140.1165,27.8996495071194,21,0.48,5.27140841121847,1.76896713834219,0.990234182452391,26,1.79097320355576,0.749376352862339,0.281086570314351,16.4856507717683,3.95044236911079,5.22810562370905,2.46528392515207,0.669700105323454,0,2.61132073469758,4.52461876055282,1.00786212318892,3.19901606345903,3.74266671041661,1.85020684006824,3.59372662451922,0.0685843950100921,61.151125805956,0.957379606437193,0.123750064819992,15.6529032039108,0.425898838972933,86.5765306320164,5.24296276301125,2113.63919125636,0.495810994676577,"16/11/2015","Arnhem Coast to Gulf of Carpenteria",0.932,0.095532,-1.49552346928595,"Gulf of Carpentaria Marine Park","Medium","Restricted take multizoned","VI",2015,0.688773566444645,-0.18330499959516
"QLD86","Australia",-10.6058,141.90612,27.5508871851041,5.25,0.461231203014164,4.09914715644993,0.869729422784457,-0.138166630000082,12.5,3.84632660766876,1.34021278384081,0.266999070454817,15.0401593026103,3.62903536688616,3.90465914147483,2.29735388110756,0.791586986158209,0,2.61601772975256,3.40877449616872,1.31702972626976,3.21008680271844,3.52054178641783,1.84027297912415,2.87327157438899,0.338747039106085,34.0146293913819,1.11360307848953,0.139142461164651,35.6816070441777,0.524439921468862,88.4996433731716,3.85956685372865,2132.90002190101,0.463791497578186,"20/11/2015","Torres Strait Northern Great Barrier Reef",0.932,0.095532,-0.396353831809408,NA,NA,"Fishing",NA,2015,0.0346321882169685,-0.414588463611814
"QLD89","Australia",-10.49928,141.22807,27.7239594742607,12.5,0.29,4.69505447553917,1.42991020156373,0.408878957805858,17,2.88653538400998,1.43376820649476,0.266900820707614,17.1059969812754,4.42224515978269,4.25582616421895,3.17703879929346,0.816506761244012,1,3.12287154165343,3.64538527888918,1.34275186048793,3.09198103321632,4.13439863462271,1.78001500636787,2.494020585874,0.112867111577843,24.6460880556119,1.8656957954905,0.131378427302582,43.5619271786259,0.631150579644848,50.3959385291295,4.58781781224748,2182.34619885577,0.471263868576712,"22/11/2015",NA,0.932,0.095532,-0.611992999370586,"West Cape York AMP","Medium","No take","II",2015,0.263381267096345,-0.337363842377928
"QLD9","Australia",-23.186976,150.933697,23.9849069003286,3.1,0.27319587628866,4.78360287477863,1.64379229786889,0.666123554861574,33,2.78710630547636,1.21334987914018,0.264990121342485,17.9749563443644,2.76678016785026,4.72055169026819,3.47810386932271,0.718887166160767,1,3.05084760950048,4.48980270221879,2.12847681158096,1.65084479700694,3.27902088358655,1.84938271104352,2.89937773113565,0.396069074321689,50.5502811877366,0.800243579706086,0.148682498119864,48.0539537283166,0.485430637975929,107.329369419135,4.45278436584683,2085.28490364818,0.502990450868098,"9/07/2010","Central and Southern Great Barrier Reef",0.932,0.095532,1.09215145377853,"Great Barrier Reef MP","High","Restricted take multizoned","IV",2010,0.468000921838591,0.10028317866815
