"Scientific";"GBIF";"Sci_litt";"NCBI";"Wiki_views";"Wiki_verna";"Flickr"
"Pervagor aspricaudus";0,439556298564594;0;0,279295315182899;0,554086824417306;0;0,288531272972542
"Pervagor janthinosoma";0,479398039852907;0,0929665563974237;0,321426729915967;0,660093177250058;0;0,368960404301142
"Pervagor marginalis";0,234345008332848;0;0,144418498122392;0,539910616395883;0;0
"Pervagor melanocephalus";0,391913423076745;0,0929665563974237;0,253258145021103;0,663686020361604;0;0,34742627140739
"Plectorhinchus albovittatus";0,328856421083278;0,0929665563974237;0,25305714979367;0,692103051147212;0;0,37538784082439
"Plectorhinchus chaetodonoides";0,519327608832793;0,215861659184109;0,389235356264976;0,713170156116073;0,49620609290339;0,704278604658517
"Plectorhinchus chrysotaenia";0,342533542798087;0,147348505711095;0,254828722902854;0,546552097206301;0;0,300474357112997
"Plectorhinchus flavomaculatus";0,5474958803172;0,185933112794847;0,284938756428978;0,554124497953791;0;0,434282839259237
"Plectorhinchus gibbosus";0,477748357898017;0,260990119689053;0,308135255730638;0,672556954979014;0;0,487674426543828
"Plectorhinchus lessonii";0,413069590926139;0;0,274349462328796;0,581617817785059;0;0,355022993612965
"Plectorhinchus lineatus";0,470124141517757;0,215861659184109;0,339784726911169;0,721406678799405;0;0,609938766432935
"Plectorhinchus multivittatus";0,301738928447008;0,0929665563974237;0,0300808649900013;0,536684620964193;0;0,137664402986521
"Plectorhinchus picus";0,49555338161527;0;0,246627604160226;0,677848400197929;0;0,474187492816692
"Plectorhinchus polytaenia";0,367578915448864;0,147348505711095;0,194225942768606;0,636381240781496;0;0,589005630085539
"Plectorhinchus schotaf";0,474003408690778;0,147348505711095;0,282913869786437;0,55096899907971;0;0,288531272972542
"Plectorhinchus vittatus";0,503792420307193;0,147348505711095;0,374517921460831;0,69748998911869;0,30424737289683;0,658149461144832
"Plectroglyphidodon dickii";0,758650351855904;0,278899669192271;0,368069576372446;0,614882360363809;0,19195872000656;0,482452523484854
"Plectroglyphidodon flaviventris";0,185292733024768;0;0;0,552486763068497;0,19195872000656;0
"Plectroglyphidodon johnstonianus";0,795092010323965;0,147348505711095;0,337441949842724;0,651459329227884;0,19195872000656;0,321407493460393
"Plectroglyphidodon lacrymatus";0,75412473688637;0,353956676086477;0,433886045485394;0,69257026147959;0,19195872000656;0,492687396599486
"Plectropomus areolatus";0,437680965597235;0,487881749148145;0,483394024113352;0,512423675599646;0;0,37538784082439
"Plectropomus laevis";0,658002814714464;0,371866225589695;0,445924975637109;0,754354395313708;0,445714345041849;0,449041941676737
"Plectropomus leopardus";0,900628553094502;0,784525418688837;1;0,744921383507228;0;0,541013813227911
"Plectropomus maculatus";0,72451464300302;0,484304940115492;0,59159105854686;0,4737647786849;0;0,40826406131224
"Plectropomus oligacanthus";0,307619175332414;0,147348505711095;0,379333582021338;0,48003817287186;0;0,311377538690216
"Plectropomus pessuliferus";0,241958092495206;0,278899669192271;0,367078604632209;0,697707386993544;0;0,490205978093237
"Pomacanthus arcuatus";0,810677280142512;0,353956676086477;0,307007984176399;0,714860633133496;0,60849474579366;0,883542140122666
"Pomacanthus imperator";0,642547765391664;0,371866225589695;0,393733041816015;0,822326431248161;0,80045346580022;0,804677687316128
"Pomacanthus navarchus";0,375806322678304;0,0929665563974237;0,146258004415116;0,756139147091966;0;0,614667914080258
"Pomacanthus paru";0,719003272401513;0,353956676086477;0,252989830593389;0,787210093694621;0,30424737289683;0,915899418751876
"Pomacanthus semicirculatus";0,540547981377541;0,353956676086477;0,317182586537706;0,796926690678787;0,38391744001312;0,678120052531151
"Pomacanthus sexstriatus";0,538332820569295;0,147348505711095;0,384564896937376;0,687369016163109;0;0,571947242245758
"Pomacanthus xanthometopon";0,388716050219985;0;0,314468257394801;0,788835973455117;0;0,635171914598274
"Pomacanthus zonipectus";0,445795442636884;0,321611444677075;0,270967424183059;0,730201253150249;0;0,421947555926283
"Pomacentrus adelus";0,548488271735601;0,240315062108519;0,302000354240402;0,567290967173975;0,19195872000656;0,173713135703695
"Pomacentrus alexanderae";0,390858098551035;0,0929665563974237;0,20964660981501;0,59485671740591;0,19195872000656;0,243837213271914
"Pomacentrus amboinensis";0,650045216263025;0,654893063183018;0,388058692435432;0,70426618793622;0,19195872000656;0,452475239722786
"Pomacentrus australis";0,402651889843089;0;0,236789238566935;0,535041124769564;0,19195872000656;0,0868565678518474
"Pomacentrus bankanensis";0,634072700373281;0,185933112794847;0,305850648530381;0,664198334547051;0,19195872000656;0,459071896446914
"Pomacentrus brachialis";0,660179166259155;0;0,333631468668692;0,553214936668516;0,19195872000656;0,288531272972542
"Pomacentrus burroughi";0,272813767740867;0,0929665563974237;0,173263310091783;0,530607619086783;0,19195872000656;0,300474357112997
"Pomacentrus caeruleus";0,383451943146531;0,215861659184109;0,376649944565159;0,693948684437627;0,19195872000656;0,434282839259237
"Pomacentrus callainus";0,581352269052336;0;0,244281221127835;0,543481121740181;0,19195872000656;0
"Pomacentrus chrysurus";0,517039942477652;0,379997344753473;0,318102386293271;0,646717086067687;0,19195872000656;0,34742627140739
"Pomacentrus coelestis";0,720561888768756;0,510558670606299;0,561691657033655;0,716164058667732;0,19195872000656;0,579543964451333
"Pomacentrus grammorhynchus";0,483528039491414;0,147348505711095;0,222976284803669;0,580942137587963;0,19195872000656;0,243837213271914
"Pomacentrus imitator";0,542457880169301;0;0,207662817675479;0,533758947821332;0,19195872000656;0,137664402986521
"Pomacentrus lepidogenys";0,651627166414535;0,260990119689053;0,299550110117196;0,542162512317795;0,19195872000656;0,321407493460393
"Pomacentrus milleri";0,507732971204704;0,147348505711095;0,210752384749444;0,55108687428856;0,19195872000656;0,201674705120695
"Pomacentrus moluccensis";0,693064054506729;0,58939402284438;0,489456751339933;0,728722663378117;0,19195872000656;0,645019868552566
"Pomacentrus nagasakiensis";0,577644282833232;0,308828215581532;0,313619266386697;0,551556485587824;0,19195872000656;0,40826406131224
"Pomacentrus nigromanus";0,407759572410885;0;0,225634391384794;0,545500327981135;0,19195872000656;0,260569703555542
"Pomacentrus nigromarginatus";0,391122896494513;0;0,196276860639237;0,638539981949668;0,19195872000656;0,275328805973042
"Pomacentrus opisthostigma";0,115508220455356;0;0;0,531996682063652;0,19195872000656;0
"Pomacentrus pavo";0,530748696519827;0,278899669192271;0,364237896651815;0,710534453330049;0,19195872000656;0,482452523484854
"Pomacentrus philippinus";0,630978270820026;0,147348505711095;0,387781404559522;0,585447775431708;0,19195872000656;0,300474357112997
"Pomacentrus reidi";0,38898613751609;0;0,174108298098847;0,559356522638484;0,19195872000656;0,300474357112997
"Pomacentrus simsiang";0,301738928447008;0;0;0,645289802447913;0,19195872000656;0,362185373824889
"Pomacentrus smithi";0,251019472863016;0,147348505711095;0,160008852845034;0,644735028628911;0,19195872000656;0,137664402986521
"Pomacentrus spilotoceps";0,52492045498387;0;0,277139822198593;0,542604693983387;0,19195872000656;0,0868565678518474
"Pomacentrus sulfureus";0,428908045152341;0,0929665563974237;0,316975114739033;0,559880617810033;0,19195872000656;0,471306732848871
"Pomacentrus tripunctatus";0,432935139547861;0,0929665563974237;0,258474522332718;0,650203535439757;0,19195872000656;0,482452523484854
"Pomacentrus vaiuli";0,798358351987074;0,215861659184109;0,269997290014136;0,6927857662877;0,19195872000656;0,482452523484854
"Pomacentrus wardi";0,621062409269683;0,408338625400148;0,282460458279578;0,54554269026481;0,19195872000656;0,137664402986521
"Pomadasys incisus";0,540813429132575;0,436983694149254;0,263931969058879;0,74870728039851;0,19195872000656;0,449041941676737
"Premnas biaculeatus";0,489973180787965;0,442045517133285;0,438192658145911;0,792351662365804;0,30424737289683;0,730778845097487
"Prionurus laticlavius";0,539076259275062;0,240315062108519;0,384696597988377;0,710804992799;0;0,544311570384911
"Prionurus maculatus";0,455406699776877;0,185933112794847;0,2565308043803;0,634257748427064;0;0,339339108107216
"Prionurus microlepidotus";0,540281880613842;0,215861659184109;0,311051267353299;0,662393609853042;0;0,362185373824889
"Prognathodes aculeatus";0,498924668964688;0,0929665563974237;0,274349462328796;0,672377553435425;0;0,355022993612965
"Pseudanthias dispar";0,373028626105332;0;0,242954350224903;0,640532855909424;0;0,510946185165095
"Pseudanthias evansi";0,339592820559808;0;0,160778623110188;0,668638833849594;0;0,37538784082439
"Pseudanthias hiva";0,14995533058154;0;0,167468379511209;0,548448720982337;0;0
"Pseudanthias huchtii";0,477510621745415;0;0,248790646773923;0,683737506444649;0;0,504406916827457
"Pseudanthias hypselosoma";0,382022993622743;0;0,178374801118595;0,692291433623343;0;0,417550348975609
"Pseudanthias ignitus";0,0797860082648093;0;0,0300808649900013;0,65143940523021;0;0,321407493460393
"Pseudanthias mooreanus";0,256664400872402;0;0,201734307365398;0,550416390303843;0;0
"Pseudanthias olivaceus";0,57848973147327;0;0,152330800572004;0,540321105217289;0;0,0868565678518474
"Pseudanthias pascalus";0,613885409333289;0;0,304427350967426;0,577137591417461;0;0,355022993612965
"Pseudanthias pictilis";0,179837632333872;0;0;0,55359529533665;0,19195872000656;0
"Pseudanthias pleurotaenia";0,416470103748927;0;0,23654081299218;0,758578382889938;0;0,626188375426481
"Pseudanthias regalis";0,172107922924753;0,0929665563974237;0,18040584227624;0,629655625257987;0;0
"Pseudanthias squamipinnis";0,619664599551607;0,333281618505943;0,379116289951611;0,755170167919145;0;0,823205553952791
"Pseudanthias taeniatus";0,1700859966559;0,0929665563974237;0,144418498122392;0,610483759228717;0;0,398234106542063
"Pseudanthias tuka";0,433114674702591;0;0,187083410584149;0,664623927056589;0;0,595660691629978
"Pseudobalistes flavimarginatus";0,520533528857639;0,260990119689053;0,337695947500581;0,700302779680375;0,19195872000656;0,593481375139511
"Pseudobalistes fuscus";0,485535373699247;0,308828215581532;0,355085172359549;0,734718478779085;0;0,598860206884879
"Pseudobalistes naufragium";0,423555792014611;0,185933112794847;0,231429321965368;0,642529183818988;0;0,355022993612965
"Pseudocheilinus evanidus";0,64958548439732;0,147348505711095;0,320247213452251;0,626935546006764;0,19195872000656;0,355022993612965
"Pseudocheilinus hexataenia";0,711854390500365;0,240315062108519;0,383705454882404;0,728868069585773;0,19195872000656;0,566614201671996
"Pseudocheilinus octotaenia";0,705768578955621;0,0929665563974237;0,329935831425444;0,623324644273337;0,30424737289683;0,339339108107216
"Pseudocheilinus tetrataenia";0,638755637419426;0;0,244281221127835;0,615747450103078;0,19195872000656;0,243837213271914
"Pseudocoris yamashiroi";0,379990210736639;0;0,276726123958965;0,586350501061288;0,19195872000656;0,173713135703695
"Pseudodax moluccanus";0,511968549403074;0,0929665563974237;0,294857822055945;0,656193517476424;0,19195872000656;0,398234106542063
"Pseudojuloides atavai";0,431488028923247;0,0929665563974237;0,250061378028924;0,604244476592587;0,19195872000656;0,0868565678518474
"Pseudojuloides cerasinus";0,546431392189585;0;0,298172295513899;0,605393690947538;0,19195872000656;0,330693781123762
"Pseudolabrus fuentesi";0,257577232499664;0;0,128661826406709;0,545711894601475;0,19195872000656;0
"Pseudolabrus guentheri";0,565215644022212;0,147348505711095;0,187083410584149;0,626991228598764;0,19195872000656;0,412993208959563
"Pseudolabrus luculentus";0,584849155686514;0,0929665563974237;0,185517333303052;0,598355229785223;0,19195872000656;0,288531272972542
"Pseudolabrus semifasciatus";0;0;0;0,537255977227629;0,19195872000656;0
"Pseudupeneus grandisquamis";0,441233384963128;0,321611444677075;0,092278526683482;0,611677092575659;0;0,137664402986521
"Pseudupeneus maculatus";0,796547598564221;0,387663567819614;0,329935831425444;0,691379278668391;0;0,705633293957532
"Pteragogus cryptus";0,356145540669818;0,147348505711095;0,218002116852115;0,623499997814919;0,19195872000656;0,34742627140739
"Pteragogus enneacanthus";0,33300844103724;0;0,268554531748223;0,542029335132713;0,19195872000656;0,321407493460393
"Pteragogus flagellifer";0,415629944916409;0,215861659184109;0,29026537255946;0,602651230720643;0,19195872000656;0,137664402986521
"Pterois antennata";0,559959172414367;0,29469701142219;0,373881891492678;0,945008902698844;0,637673065048409;0,77873725106578
"Pterois miles";0,564419297560002;0,63523025485924;0,542759675738317;0,890587699078623;0,767834880026241;0,80569232880888
"Pterois radiata";0,455406699776877;0,240315062108519;0,297772029087728;0,806928545497631;0,637673065048409;0,642814986920786
"Pterois volitans";0,789698096942506;0,813600914333845;0,685551980851282;0,98086072236373;0,90229039176236;0,984407536063493
"Pycnochromis dimidiatus";0,279696153276569;0;0;0;0;0,137664402986521
"Pygoplites diacanthus";0,682757605726337;0,29469701142219;0,478752775912115;0,764688154358587;0,637673065048409;0,75569033271963
"Rhinecanthus aculeatus";0,622099038923801;0,501305181797572;0,405275661489404;0,821113797132842;0,749961717938679;0,743355049386676
"Rhinecanthus rectangulus";0,639130205857644;0,185933112794847;0,295686644668283;0,807787627107411;0,49620609290339;0,611851895803213
"Rhinecanthus verrucosus";0,42853440089173;0,185933112794847;0,309416618618091;0,688446470701035;0,30424737289683;0,449041941676737
"Rypticus bicolor";0,454821204946099;0;0,291237623117661;0,455373376963843;0;0,137664402986521
"Rypticus nigripinnis";0,416887748692054;0,0929665563974237;0,109874704691889;0,469462203434571;0;0,201674705120695
"Rypticus saponaceus";0,5514119606842;0,185933112794847;0,368817779745564;0,525721714971213;0,19195872000656;0,636738279240216
"Sargocentron caudimaculatum";0,622224018609446;0,147348505711095;0,374701996854687;0,670742835816075;0;0,566614201671996
"Sargocentron cornutum";0,392958551070809;0;0,312727651373071;0,640208328357607;0;0,243837213271914
"Sargocentron diadema";0,595591112811736;0,0929665563974237;0,384834749120773;0,712177653498807;0;0,508804123778131
"Sargocentron hormion";0,154763673555579;0;0;0,522891476599149;0;0
"Sargocentron ittodai";0,475347151509969;0;0,269997290014136;0,539819083121904;0;0,243837213271914
"Sargocentron melanospilos";0,326958654759392;0;0,214528462265484;0,541449416853186;0;0,0868565678518474
"Sargocentron microstoma";0,51240036596812;0,0929665563974237;0,370961475312249;0,639975638676648;0;0,243837213271914
"Sargocentron rubrum";0,601271240480417;0,414578001074499;0,4272572945706;0,738831280115689;0;0,567968890971011
"Sargocentron spiniferum";0,623063875440787;0,29469701142219;0,370094539137744;0,751168265953624;0;0,61742203680667
"Sargocentron tiere";0,633370751732857;0;0,363468628768898;0,658219286666294;0;0,40826406131224
"Sargocentron tiereoides";0,403126320015438;0,0929665563974237;0,159020556973025;0,531176720062351;0;0,0868565678518474
"Sargocentron vexillarium";0,509429438673494;0;0,32630042524361;0,638361506510407;0;0,502149062233692
"Sargocentron violaceum";0,380866085205492;0;0,13535158280773;0,539313593342492;0;0,201674705120695
"Scarus altipinnis";0,632862513182082;0,0929665563974237;0,264978540579443;0,686213537510995;0,19195872000656;0,311377538690216
"Scarus chameleon";0,628502212258747;0,147348505711095;0,347854886965237;0,545457941160948;0,19195872000656;0,173713135703695
"Scarus coelestinus";0,617468180821878;0,240315062108519;0,207662817675479;0,718408598371451;0,19195872000656;0,69870846365506
"Scarus coeruleus";0,666436468131544;0,308828215581532;0,0698456055387978;0,812856971516662;0,19195872000656;0,700124383123731
"Scarus compressus";0,328856421083278;0,147348505711095;0,625276316548566;0,564009342216667;0,19195872000656;0,288531272972542
"Scarus dimidiatus";0,56367071390877;0;0,401553869999132;0,659059053842851;0,19195872000656;0,482452523484854
"Scarus ferrugineus";0,428721384353835;0,308828215581532;0,294857822055945;0,679224408453371;0,19195872000656;0,541013813227911
"Scarus festivus";0,350904450918696;0;0,222287954694075;0,646493567938411;0,19195872000656;0,0868565678518474
"Scarus flavipectoralis";0,57988429190491;0,185933112794847;0,271498315809141;0,673925275801979;0,19195872000656;0,362185373824889
"Scarus forsteni";0,686991870603458;0,0929665563974237;0,519038148655784;0,660358261491873;0,19195872000656;0,34742627140739
"Scarus frenatus";0,706516068323032;0,308828215581532;0,332235923438305;0,74299372019491;0,19195872000656;0,52873612931666
"Scarus ghobban";0,736641625472567;0,521980239378107;0,574875326217687;0,764179723032546;0,30424737289683;0,643554266585508
"Scarus globiceps";0,643295635165563;0,0929665563974237;0,421863173813313;0,703531575997614;0,19195872000656;0,368960404301142
"Scarus guacamaia";0,647553950041143;0,363210164895204;0,242918845844467;0,695022044841169;0,19195872000656;0,820001493437008
"Scarus hypselopterus";0,347395930192883;0,0929665563974237;0,190089717835035;0,543437548745142;0,19195872000656;0,201674705120695
"Scarus iseri";0,989180882459668;0,401794771978956;0,411391184304438;0,591023455588658;0,19195872000656;0,477003511093737
"Scarus koputea";0,144923264868199;0;0,169926978580411;0,610448877987348;0,19195872000656;0
"Scarus longipinnis";0,390059793039175;0;0,128661826406709;0,539036392848152;0,19195872000656;0
"Scarus niger";0,712479808993652;0,308828215581532;0,472582143814151;0,720621188148995;0,19195872000656;0,571947242245758
"Scarus oviceps";0,671444008302121;0,147348505711095;0,48422412721209;0,642156876252813;0,19195872000656;0,421947555926283
"Scarus perrico";0,372401552430971;0,147348505711095;0,514639572000562;0,584856212684653;0,19195872000656;0,260569703555542
"Scarus prasiognathos";0,448940138110299;0,0929665563974237;0,296518024869186;0,712774768875395;0,19195872000656;0,387330924964844
"Scarus psittacus";0,748879852473578;0,321611444677075;0,448896568903729;0,702398265313323;0,19195872000656;0,605024115362085
"Scarus quoyi";0,393218262854376;0,278899669192271;0,353344733701681;0,704111123186361;0,19195872000656;0,535898509528584
"Scarus rivulatus";0,771850969029323;0,431723318368217;0,370079277225849;0,587433611750179;0,19195872000656;0,591263484679304
"Scarus rubroviolaceus";0,747525457720349;0,401794771978956;0,546733464966945;0,685772369556069;0,19195872000656;0,624483484641241
"Scarus russelii";0,249070412818469;0,147348505711095;0,251599673065468;0,620017740815772;0,19195872000656;0,243837213271914
"Scarus schlegeli";0,70653039261702;0,363210164895204;0,479980212777813;0,5570772269862;0,19195872000656;0,40334941024139
"Scarus spinus";0,612322625972461;0,147348505711095;0,28409829471976;0,545288147945554;0,19195872000656;0,330693781123762
"Scarus taeniopterus";0,797922343373907;0,394915192750721;0,29751592863707;0,69407120014588;0,30424737289683;0,653470769523844
"Scarus tricolor";0,531618117724596;0,0929665563974237;0,221785341097255;0,701974951216204;0,19195872000656;0,438138760099518
"Scarus trispinosus";0,125201559227636;0,420539977705015;0,109874704691889;0,548611345144828;0,19195872000656;0,137664402986521
"Scarus vetula";0,692820446778456;0,472963901150897;0,24928107227763;0,711663183731774;0,19195872000656;0,715143946120785
"Scarus xanthopleura";0,268792118459032;0;0,109874704691889;0,544861933327813;0,19195872000656;0,173713135703695
"Scarus zelindae";0,125201559227636;0,240315062108519;0,0601617299800027;0,555873627556063;0,19195872000656;0,0868565678518474
"Scorpaena cardinalis";0,578770085597963;0,185933112794847;0,124395323386961;0,634609700944018;0;0,605024115362085
"Scorpaena histrio";0,32004132723744;0,0929665563974237;0,174610911695667;0,500204570112857;0;0,224520970838368
"Scorpaena mystes";0,46871348849087;0,29469701142219;0,182947185650578;0,593681620637363;0;0,482452523484854
"Scorpaena plumieri";0,575308732579178;0,476851778873162;0,353335720772417;0,627738826005112;0,19195872000656;0,82390657698231
"Scorpaenopsis diabolus";0,498140825636938;0,0929665563974237;0,296749298694396;0,78619640112257;0;0,709175792480826
"Scorpaenopsis oxycephala";0,36114437956493;0,147348505711095;0,242603503969721;0,75079243464138;0;0,739644460809884
"Scorpaenopsis papuensis";0,381446086090497;0,147348505711095;0,092278526683482;0,657204203403041;0;0,477003511093737
"Scorpaenopsis possi";0,413500547296546;0,0929665563974237;0,320097873172135;0,611315959730677;0;0,40826406131224
"Scorpis violacea";0,421178335743223;0;0,144418498122392;0,600063809564481;0;0,0868565678518474
"Semicossyphus darwini";0,204718487985799;0,185933112794847;0,200306249881016;0,699516737585022;0,19195872000656;0,0868565678518474
"Serranocirrhitus latus";0,365922376093015;0,0929665563974237;0,167468379511209;0,630879769721023;0;0,544311570384911
"Serranus baldwini";0,562754699268991;0,147348505711095;0,381106487479242;0,674712409278939;0;0,621002495808809
"Serranus flaviventris";0,253878755792509;0,260990119689053;0,124395323386961;0,609199697553351;0;0,137664402986521
"Serranus psittacinus";0,492073633307739;0;0,191137353676504;0,574505708985536;0;0,330693781123762
"Serranus tico";0,125201559227636;0;0;0,454054767541457;0;0,0868565678518474
"Serranus tigrinus";0,751737030360931;0,0929665563974237;0,319871979432872;0,692819735424782;0;0,627032200431443
"Siganus argenteus";0,5969407731837;0,401794771978956;0,409289925122664;0,687106335781799;0,19195872000656;0,398234106542063
"Siganus corallinus";0,607063817953118;0,308828215581532;0,340270948833661;0,699738505699291;0;0,600948714225994
"Siganus doliatus";0,712696501002299;0,464832781987119;0,346383915341892;0,729809646764721;0;0,524995327951365
"Siganus fuscescens";0,649706656030795;0,636401636889123;0,716503827479458;0,695863024906;0;0,541013813227911
"Siganus guttatus";0,493108759923598;0,648653687508667;0,590125830407228;0,681479402383615;0,30424737289683;0,618326788316313
"Siganus javus";0,469228584254184;0,401794771978956;0,431426660028689;0,69872738220721;0,38391744001312;0,539331807574633
"Siganus lineatus";0,501147085536048;0,414578001074499;0,37659525239866;0,640740723364017;0;0,438138760099518
"Siganus luridus";0,502572269602863;0,61494679577553;0,43523815158535;0,779877945528138;0,19195872000656;0,43030448798449
"Siganus puellus";0,560568269987332;0,147348505711095;0,367429461160452;0,652928616015156;0;0,487674426543828
"Siganus punctatissimus";0,413715383327231;0;0,221218218666506;0,603057630734571;0;0,173713135703695
"Siganus punctatus";0,563831561382114;0,308828215581532;0,35302383392953;0,614931601708948;0;0,468358184110282
"Siganus spinus";0,574146124996228;0,420539977705015;0,39315069709962;0,633293827373401;0;0,330693781123762
"Siganus stellatus";0,383451943146531;0,0929665563974237;0,418016141383966;0,7279177234848;0,19195872000656;0,468358184110282
"Siganus trispilos";0,185292733024768;0,0929665563974237;0;0,593505916248022;0;0,173713135703695
"Siganus virgatus";0,498337319616297;0,321611444677075;0,387643987684524;0,708071892881545;0;0,539331807574633
"Siganus vulpinus";0,593615904067661;0,240315062108519;0,41235557234301;0,737914001791558;0;0,631979193105185
"Similiparma lurida";0,366919340808358;0,147348505711095;0,275885607474896;0,556859857985775;0;0,173713135703695
"Sparisoma amplum";0,101064142281476;0,29469701142219;0,0985809614167076;0,558580995849722;0,19195872000656;0,412993208959563
"Sparisoma atomarium";0,80911839468437;0,215861659184109;0,280199778545595;0,574704995590327;0,19195872000656;0,243837213271914
"Sparisoma aurofrenatum";0,97900813813648;0,484304940115492;0,436736987356092;0,68957340699904;0,19195872000656;0,688836625675211
"Sparisoma axillare";0,190485885746125;0,401794771978956;0,120749523957097;0,557221781784819;0,19195872000656;0,201674705120695
"Sparisoma chrysopterum";0,75400474807108;0,29469701142219;0,338785112225205;0,69825595577766;0,19195872000656;0,692879154948651
"Sparisoma cretense";0,655368824561811;0,561926506785594;0,382259710912467;0,884859831267379;0,637673065048409;0,615592697168508
"Sparisoma frondosum";0,230910754623953;0,278899669192271;0,120749523957097;0,556932386081906;0,19195872000656;0,201674705120695
"Sparisoma radians";0,657508168679016;0,51639099774399;0,292885833245484;0,566085533749239;0,19195872000656;0,504406916827457
"Sparisoma rubripinne";0,757046088862527;0,240315062108519;0,290093676071246;0,609412329692306;0,19195872000656;0,688836625675211
"Sparisoma viride";0,922811741000433;0,69347767026677;0,502848188971236;0,732333258459171;0,30424737289683;0,843596760426602
"Sphoeroides annulatus";0,562375250450297;0,563943422836495;0,749993086030436;0,705433110843774;0;0,43030448798449
"Sphoeroides lobatus";0,420776962719093;0;0,20587053229897;0,639765583489517;0;0,224520970838368
"Sphoeroides spengleri";0,620429279537714;0,363210164895204;0,493291290454307;0,687703634226705;0;0,639051714912607
"Stegastes acapulcoensis";0,579606814439648;0,308828215581532;0,114528529379432;0,670635611118496;0,19195872000656;0,311377538690216
"Stegastes adustus";0,768179521037626;0,344017137751831;0,331241121779172;0,68739340368079;0,19195872000656;0,628702992380323
"Stegastes albifasciatus";0,465437347531745;0,0929665563974237;0,304451493715677;0,674436419269983;0,19195872000656;0,0868565678518474
"Stegastes apicalis";0,521250680031847;0,240315062108519;0,278986803692948;0,646759583654831;0,19195872000656;0,173713135703695
"Stegastes arcifrons";0,504536498260223;0,0929665563974237;0,264350893068851;0,632626910062957;0,19195872000656;0,381501616258435
"Stegastes aureus";0,624693758448531;0;0,345192971635478;0,652084174537759;0,19195872000656;0,137664402986521
"Stegastes beebei";0,439725182136594;0,185933112794847;0,26343722743272;0,662744474649955;0,19195872000656;0,275328805973042
"Stegastes diencaeus";0,637515699678323;0,379997344753473;0,33177335855006;0,703350441263455;0,19195872000656;0,535898509528584
"Stegastes emeryi";0,176041807572246;0;0,367819288225857;0,55479932608307;0,19195872000656;0
"Stegastes fasciolatus";0,820088836858179;0,363210164895204;0,417369664535753;0,671360142083399;0,19195872000656;0,339339108107216
"Stegastes flavilatus";0,555480973276676;0,278899669192271;0,270717270705094;0,659551193175786;0,19195872000656;0,362185373824889
"Stegastes fuscus";0,489441632269232;0,491365643462926;0,337750691517731;0,696242116925961;0,19195872000656;0,412993208959563
"Stegastes gascoynei";0,559123018501602;0,0929665563974237;0,239802692546921;0,590544178122206;0,19195872000656;0,243837213271914
"Stegastes insularis";0,32004132723744;0;0,0300808649900013;0,537539991205094;0,19195872000656;0
"Stegastes leucorus";0,362531192225777;0;0,090242594970004;0,645343966348695;0,19195872000656;0,0868565678518474
"Stegastes leucostictus";0,772755509268779;0,51921473130079;0,343467566742475;0,715090623686804;0,19195872000656;0,532368486244457
"Stegastes nigricans";0,636562654694752;0,579071824079312;0,403992380644812;0,702720331901425;0,19195872000656;0,482452523484854
"Stegastes obreptus";0,485976434069319;0;0,190089717835035;0,542295447582334;0,19195872000656;0,201674705120695
"Stegastes partitus";0,96577108172009;0,666563237011885;0,94248484854434;0,727707191570305;0,19195872000656;0,601980057823363
"Stegastes pictus";0,253878755792509;0,147348505711095;0,239169730101023;0,682646439305162;0,19195872000656;0
"Stegastes planifrons";0,816656038585858;0,45162976416114;0,314485041221997;0,721084261892036;0,19195872000656;0,679787139732157
"Stegastes punctatus";0,393735823200101;0;0,144418498122392;0,620521123273562;0;0,321407493460393
"Stegastes variabilis";0,887390996031574;0,344017137751831;0,32316957895149;0,723583796355235;0,19195872000656;0,603002982195433
"Stephanolepis hispidus";0,686802957486486;0,414578001074499;0,345111531479918;0,744243351973076;0;0,812190483500486
"Stethojulis albovittata";0,432755305913935;0,0929665563974237;0,278497697068149;0,659613592339203;0,19195872000656;0,355022993612965
"Stethojulis balteata";0,731739597730278;0,0929665563974237;0,238091929704557;0,564924932177796;0,19195872000656;0,477003511093737
"Stethojulis bandanensis";0,68424620590557;0,260990119689053;0,410074811054371;0,553973687301746;0,19195872000656;0,445511918392609
"Stethojulis interrupta";0,571133666324762;0;0,278986803692948;0,536875569129947;0,19195872000656;0,421947555926283
"Stethojulis strigiventer";0,567518331779307;0,260990119689053;0,33432892597577;0,598293465108884;0,19195872000656;0,288531272972542
"Stethojulis trilineata";0,475225680519223;0,185933112794847;0,302181068036489;0,642562936226231;0,19195872000656;0,311377538690216
"Sufflamen albicaudatum";0,310443615322036;0;0,235460971785264;0,662006567999424;0,19195872000656;0,339339108107216
"Sufflamen bursa";0,747545066150729;0,278899669192271;0,309416618618091;0,718925470540269;0,19195872000656;0,612797617573057
"Sufflamen chrysopterum";0,663896116811571;0,215861659184109;0,379546620925692;0,689697557588506;0,19195872000656;0,465338579208912
"Sufflamen fraenatum";0,626329514883735;0,260990119689053;0,371523861130532;0,657982779074717;0,19195872000656;0,311377538690216
"Sufflamen verres";0,580528984610425;0,0929665563974237;0,224762254715898;0,690712385749741;0,19195872000656;0,368960404301142
"Symphorichthys spilurus";0,257577232499664;0,147348505711095;0,190089717835035;0,723902813106303;0;0,504406916827457
"Symphorus nematophorus";0,404068983113245;0,185933112794847;0,249411350363806;0,627545736597562;0;0,260569703555542
