Family,Genus,Species,Trophic_ID,Size,Activity,Position,Range,SST,Pprod,DistIAA,Ocean,lambda_median,mu_median,net_div_median
Pomacanthidae,Centropyge,Centropyge_interrupta,HD,15,Day,Benthic,71,23.48269296,409.3996211,30.6594447,IP,0.104518834,0.023201453,0.081317381
Pomacanthidae,Centropyge,Centropyge_joculator,HD,9,Day,Benthic,8,27.7660375,314.4834125,22.63632107,IP,0.104275201,0.023214506,0.081060695
Pomacanthidae,Centropyge,Centropyge_loriculus,HD,15,Day,Benthic,629,27.83058124,268.1075542,92.56878053,IP,0.102167102,0.021751161,0.080415941
Pomacanthidae,Centropyge,Centropyge_multicolor,HD,9,Day,Benthic,352,28.22462813,241.5663977,33.11955734,IP,0.102674707,0.02167753,0.080997176
Pomacanthidae,Centropyge,Centropyge_multispinis,HD,14,Day,Benthic,373,27.51881253,792.8585695,68.70346619,IP,0.088527313,0.015116767,0.073410546
Pomacanthidae,Centropyge,Centropyge_nahackyi,HD,9,Day,Benthic,6,26.2734,215.1993833,127.5112045,IP,0.104480946,0.022246388,0.082234558
Pomacanthidae,Centropyge,Centropyge_narcosis,HD,5.51,Day,Benthic,6,25.74528333,161.81395,119.6646247,IP,0.086385479,0.013454856,0.072930624
Pomacanthidae,Centropyge,Centropyge_nigriocella,HD,6,Day,Benthic,204,28.66116422,295.5476113,27.8082179,IP,0.104983168,0.023261776,0.081721392
Pomacanthidae,Centropyge,Centropyge_nox,HD,10,Day,Benthic,600,28.1260742,528.0115887,6.743404839,IP,0.085904996,0.01366594,0.072239055
Pomacanthidae,Centropyge,Centropyge_potteri,HD,10,Day,Benthic,47,24.8945766,234.5261298,125.4526225,IP,0.101947838,0.021630138,0.0803177
Pomacanthidae,Centropyge,Centropyge_resplendens,HD,6,Day,Benthopelagic,6,25.90723333,309.39745,135.652632,Atl,0.105299969,0.023910909,0.08138906
Pomacanthidae,Centropyge,Centropyge_shepardi,HD,9,Day,Benthic,30,27.27981667,203.0020667,29.60956608,IP,0.10582287,0.024015876,0.081806994
Pomacanthidae,Centropyge,Centropyge_tibicen,HD,19,Day,Benthic,959,27.66213051,577.4015569,6.743404839,IP,0.085555663,0.013350534,0.072205129
Pomacanthidae,Centropyge,Centropyge_venusta,HD,12,Day,Benthic,76,26.35140526,421.8076368,22.42321069,IP,0.088518771,0.015195296,0.073323475
Pomacanthidae,Centropyge,Centropyge_vrolikii,HD,12,Day,Benthic,916,27.9078146,492.6528825,10.71531419,IP,0.085891015,0.013682666,0.072208349
Pomacanthidae,Centropyge,Centropyge_woodheadi,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08661266,0.013650828,0.072961831
Pomacanthidae,Chaetodontoplus,Chaetodontoplus_ballinae,SI,NA,Day,Benthic,8,21.86325,404.2513625,48.3060649,IP,0.075699504,0.008803926,0.066895578
Pomacanthidae,Chaetodontoplus,Chaetodontoplus_caeruleopunctatus,SI,20,Day,Benthic,68,28.59599412,421.0739265,11.26225753,IP,0.078258801,0.009273787,0.068985014
Pomacanthidae,Chaetodontoplus,Chaetodontoplus_cephalareticulatus,NA,8.88,NA,NA,NA,NA,NA,NA,NA,0.076345023,0.00868061,0.067664413
Pomacanthidae,Chaetodontoplus,Chaetodontoplus_chrysocephalus,SI,22,Day,Benthic,4,28.907725,747.812275,11.88245328,IP,0.076326924,0.008702129,0.067624795
Pomacanthidae,Chaetodontoplus,Chaetodontoplus_conspicillatus,SI,10,Day,Benthic,61,24.05064262,371.7473967,45.33534435,IP,0.076054504,0.008565486,0.067489018
Pomacanthidae,Chaetodontoplus,Chaetodontoplus_dimidiatus,SI,22,Day,Benthic,41,28.80862927,631.8925902,7.620766221,IP,0.076896468,0.008835612,0.068060856
Pomacanthidae,Chaetodontoplus,Chaetodontoplus_duboulayi,SI,28,Day,Benthic,139,27.6152708,841.1310102,18.63032599,IP,0.075766709,0.008101303,0.067665406
Pomacanthidae,Chaetodontoplus,Chaetodontoplus_melanosoma,SI,20,Day,Benthic,106,28.69236038,602.2288113,4.061668602,IP,0.076309549,0.008532467,0.067777081
Pomacanthidae,Chaetodontoplus,Chaetodontoplus_meredithi,SI,25,Day,Benthic,56,24.55922143,460.1957518,38.15312173,IP,0.076434287,0.008625961,0.067808326
Pomacanthidae,Chaetodontoplus,Chaetodontoplus_mesoleucus,SI,18,Day,Benthic,551,28.32745056,690.7864266,2.430913567,IP,0.07539478,0.008169113,0.067225667
Pomacanthidae,Chaetodontoplus,Chaetodontoplus_niger,SI,25,Day,Benthic,16,25.067925,377.8087063,26.77884569,IP,0.077538409,0.008957338,0.06858107
Pomacanthidae,Chaetodontoplus,Chaetodontoplus_personifer,SI,35,Day,Benthic,81,27.2075481,758.4622316,15.20687823,IP,0.079491624,0.009560129,0.069931495
Pomacanthidae,Chaetodontoplus,Chaetodontoplus_poliourus,SI,8.6,Day,Benthic,212,28.82781038,506.1921896,15.54224727,IP,0.080752425,0.010153867,0.070598558
Pomacanthidae,Chaetodontoplus,Chaetodontoplus_septentrionalis,SI,22,Day,Benthic,120,23.60571917,635.8684617,26.6143426,IP,0.078333475,0.009273787,0.069059688
Pomacanthidae,Chaetodontoplus,Chaetodontoplus_vanderloosi,SI,12.52,Day,Benthic,3,27.8151,363.6997,31.04861591,IP,0.080800778,0.009643283,0.071157496
Pomacanthidae,Genicanthus,Genicanthus_bellus,PK,18,Day,Benthopelagic,253,28.39380949,325.9783822,19.97888347,IP,0.100836592,0.020966199,0.079870393
Pomacanthidae,Genicanthus,Genicanthus_caudovittatus,PK,20,Day,Benthopelagic,208,27.46021675,759.8625833,76.53606275,IP,0.101117406,0.021276072,0.079841334
Pomacanthidae,Genicanthus,Genicanthus_lamarck,PK,25,Day,Benthopelagic,638,28.28101981,602.153895,3.451171796,IP,0.100852243,0.021409798,0.079442445
Pomacanthidae,Genicanthus,Genicanthus_melanospilos,PK,18,Day,Benthopelagic,654,28.03986544,493.9546391,5.395854793,IP,0.101154401,0.021257805,0.079896596
Pomacanthidae,Genicanthus,Genicanthus_personatus,PK,21,Day,Benthopelagic,43,24.73338837,237.4003884,123.9258695,IP,0.101148871,0.020986728,0.080162143
Pomacanthidae,Genicanthus,Genicanthus_semicinctus,PK,21,Day,Benthopelagic,16,21.31996875,299.2021688,47.8722239,IP,0.101101208,0.021100396,0.080000811
Pomacanthidae,Genicanthus,Genicanthus_semifasciatus,PK,21,Day,Benthopelagic,111,25.46871532,430.3384928,25.19252324,IP,0.101552576,0.021175362,0.080377214
Pomacanthidae,Genicanthus,Genicanthus_spinus,PK,35,Day,Benthopelagic,54,24.86294074,158.0822278,110.2485189,IP,0.101907755,0.021658059,0.080249696
Pomacanthidae,Genicanthus,Genicanthus_takeuchii,PK,25,Day,Benthopelagic,12,25.41374167,236.8479417,33.36284475,IP,0.101671071,0.021364552,0.080306519
Pomacanthidae,Genicanthus,Genicanthus_watanabei,PK,15,Day,Benthopelagic,384,26.74738047,246.2325922,19.36703011,IP,0.100839267,0.021371512,0.079467755
Pomacanthidae,Holacanthus,Holacanthus_africanus,OM,45,Day,Benthopelagic,84,26.76595714,1111.151944,126.9900233,Atl,0.088051905,0.015875778,0.072176127
Pomacanthidae,Holacanthus,Holacanthus_bermudensis,OM,45,Day,Benthopelagic,117,26.00447009,580.6005701,47.1172903,Atl,0.097857577,0.020643567,0.07721401
Pomacanthidae,Holacanthus,Holacanthus_ciliaris,SI,45,Day,Benthopelagic,398,26.60794824,683.0330314,194.3916582,Atl,0.097857577,0.020557343,0.077300234
Pomacanthidae,Holacanthus,Holacanthus_clarionensis,SI,20,Day,Benthic,31,23.40972581,745.2501226,74.61253772,IP,0.100322154,0.021810082,0.078512072
Pomacanthidae,Holacanthus,Holacanthus_limbaughi,SI,25,Day,Benthic,5,28.1831,287.8648,68.00124634,IP,0.100322154,0.021810082,0.078512072
Pomacanthidae,Holacanthus,Holacanthus_passer,OM,35.6,Day,Benthic,114,26.01982281,858.3838342,50.471517,IP,0.100322154,0.021810082,0.078512072
Pomacanthidae,Holacanthus,Holacanthus_tricolor,SI,35,Day,Benthopelagic,374,26.90359225,683.113966,196.8193459,Atl,0.088088397,0.015679517,0.07240888
Pomacanthidae,Paracentropyge,Paracentropyge_multifasciata,HD,12,Day,Benthic,889,28.27649245,428.3352104,6.743404839,IP,0.087856186,0.015061162,0.072795023
Pomacanthidae,Pomacanthus,Pomacanthus_annularis,SI,45,Day,Benthic,822,28.3653383,707.6889898,6.318872918,IP,0.075638892,0.008403403,0.067235489
Pomacanthidae,Pomacanthus,Pomacanthus_arcuatus,SI,60,Day,Benthopelagic,372,26.92012366,682.142678,196.8193459,Atl,0.076173223,0.008258344,0.067914879
Pomacanthidae,Pomacanthus,Pomacanthus_asfur,SI,40,Day,Benthic,104,27.556212,1036.172476,78.32103276,IP,0.076016677,0.007997544,0.068019133
Pomacanthidae,Pomacanthus,Pomacanthus_chrysurus,SI,33,Day,Benthic,185,26.92253989,686.6194383,77.37356632,IP,0.075883057,0.007874784,0.068008273
Pomacanthidae,Pomacanthus,Pomacanthus_imperator,SI,40,Day,Benthic,1878,27.70892826,573.9088175,9.970369015,IP,0.075826297,0.008630898,0.067195399
Pomacanthidae,Pomacanthus,Pomacanthus_maculosus,SI,50,Day,Benthic,201,27.2379051,993.2546969,74.49642573,IP,0.075905341,0.007981763,0.067923578
Pomacanthidae,Pomacanthus,Pomacanthus_navarchus,SI,28,Day,Benthic,496,28.41083065,514.8751905,6.743404839,IP,0.076018572,0.008775932,0.06724264
Pomacanthidae,Pomacanthus,Pomacanthus_paru,SI,41.1,Day,Benthopelagic,397,26.7577272,674.8619547,195.166339,Atl,0.076161434,0.008384263,0.067777172
Pomacanthidae,Pomacanthus,Pomacanthus_rhomboides,SI,46,Day,Benthic,23,22.72197391,873.9807565,95.70913398,IP,0.075893921,0.007976678,0.067917243
Pomacanthidae,Pomacanthus,Pomacanthus_semicirculatus,SI,40,Day,Benthic,1428,27.53137383,656.4229372,5.698577502,IP,0.075745737,0.007774843,0.067970894
Pomacanthidae,Pomacanthus,Pomacanthus_sexstriatus,OM,46,Day,Benthic,813,28.1378398,590.7459547,4.194127791,IP,0.075904647,0.008250631,0.067654017
Pomacanthidae,Pomacanthus,Pomacanthus_xanthometopon,OM,38,Day,Benthic,807,28.39453892,616.8448705,0.556901259,IP,0.075823117,0.00804382,0.067779297
Pomacanthidae,Pomacanthus,Pomacanthus_zonipectus,SI,46,Day,Benthic,118,25.66221966,861.209047,57.69946354,IP,0.076321491,0.008127648,0.068193843
Pomacanthidae,Pygoplites,Pygoplites_diacanthus,SI,25,Day,Benthic,1600,27.85855776,536.9550592,9.970369015,IP,0.087573431,0.015611973,0.071961458
Pomacentridae,Abudefduf,Abudefduf_abdominalis,PK,30,Day,Benthopelagic,48,24.93809583,232.5480083,125.4526225,IP,0.101439386,0.007576411,0.093862975
Pomacentridae,Abudefduf,Abudefduf_bengalensis,PK,17,Day,Benthopelagic,795,27.49443069,765.7408101,5.517063515,IP,0.101038202,0.007961895,0.093076307
Pomacentridae,Abudefduf,Abudefduf_concolor,OM,19,Day,Benthopelagic,61,26.82701311,876.2471393,41.17040052,IP,0.101224507,0.007866692,0.093357815
Pomacentridae,Abudefduf,Abudefduf_conformis,PK,13.1,Day,Benthopelagic,12,27.983075,357.8275333,97.98608116,IP,0.100924737,0.007899624,0.093025114
Pomacentridae,Abudefduf,Abudefduf_declivifrons,OM,18,Day,Benthopelagic,57,26.91528246,826.1130789,63.78022948,IP,0.100735293,0.008275192,0.092460101
Pomacentridae,Abudefduf,Abudefduf_hoefleri,OM,20,Day,Benthopelagic,62,26.61227097,1004.083974,134.0935361,Atl,0.101229549,0.007796256,0.093433294
Pomacentridae,Abudefduf,Abudefduf_lorenzi,OM,18,Day,Benthopelagic,296,28.73063142,480.9481841,9.327972124,IP,0.101426284,0.007710329,0.093715954
Pomacentridae,Abudefduf,Abudefduf_margariteus,OM,16,Day,Benthopelagic,19,25.49544737,219.9820947,66.92970867,IP,0.100876148,0.007730534,0.093145614
Pomacentridae,Abudefduf,Abudefduf_natalensis,OM,17,Day,Benthopelagic,36,25.39376944,566.0051,75.84190793,IP,0.101249619,0.007661113,0.093588506
Pomacentridae,Abudefduf,Abudefduf_notatus,OM,17,Day,Benthopelagic,827,27.69946982,646.423995,7.979576354,IP,0.100787567,0.007718105,0.093069462
Pomacentridae,Abudefduf,Abudefduf_saxatilis,OM,22.9,Day,Benthopelagic,470,26.55785842,673.4683299,190.4200231,Atl,0.101413929,0.007638928,0.093775001
Pomacentridae,Abudefduf,Abudefduf_septemfasciatus,OM,23,Day,Benthopelagic,1392,27.881282,468.580678,5.318838079,IP,0.100607146,0.007723112,0.092884034
Pomacentridae,Abudefduf,Abudefduf_sexfasciatus,PK,19,Day,Benthopelagic,1696,27.52062674,548.1310977,5.318838079,IP,0.101489378,0.007596714,0.093892664
Pomacentridae,Abudefduf,Abudefduf_sordidus,OM,24,Day,Benthopelagic,1838,27.5182944,550.0142304,11.21191624,IP,0.100992982,0.007397845,0.093595137
Pomacentridae,Abudefduf,Abudefduf_sparoides,OM,16,Day,Benthopelagic,138,26.50914485,570.470825,78.59003726,IP,0.100841808,0.007734931,0.093106877
Pomacentridae,Abudefduf,Abudefduf_taurus,OM,25,Day,Benthopelagic,307,26.96709739,791.2620039,190.4200231,Atl,0.101214148,0.00801825,0.093195898
Pomacentridae,Abudefduf,Abudefduf_troschelii,PK,20,Day,Benthopelagic,150,24.68612973,934.062573,55.58727863,IP,0.101312373,0.007506712,0.093805661
Pomacentridae,Abudefduf,Abudefduf_vaigiensis,PK,20,Day,Benthopelagic,1851,27.48424019,549.1884341,11.21191624,Both,0.101120284,0.007493653,0.093626631
Pomacentridae,Abudefduf,Abudefduf_whitleyi,PK,14,Day,Benthopelagic,81,25.71019012,382.4309432,38.05227114,IP,0.101043837,0.007604219,0.093439618
Pomacentridae,Acanthochromis,Acanthochromis_polyacanthus,PK,14,Day,Benthic,431,28.41771163,528.9437326,11.24603722,IP,0.101763625,0.008605421,0.093158204
Pomacentridae,Altrichthys,Altrichthys_azurelineatus,PK,6.5,Day,Benthopelagic,6,28.71111667,423.5226333,11.21897652,IP,0.101653192,0.008337884,0.093315308
Pomacentridae,Altrichthys,Altrichthys_curatus,PK,6.5,Day,Benthopelagic,6,28.71111667,423.5226333,11.21897652,IP,0.101505905,0.008105682,0.093400223
Pomacentridae,Amblyglyphidodon,Amblyglyphidodon_aureus,PK,13,Day,Benthopelagic,845,28.52206452,504.7915318,7.620766221,IP,0.101884225,0.008116863,0.093767362
Pomacentridae,Amblyglyphidodon,Amblyglyphidodon_batunai,PK,10,Day,Benthopelagic,457,28.7139132,685.4265237,3.451171796,IP,0.101806714,0.008143255,0.093663459
Pomacentridae,Amblyglyphidodon,Amblyglyphidodon_curacao,OM,11,Day,Benthopelagic,887,28.2271795,491.5334588,6.308200033,IP,0.101942672,0.008144271,0.093798401
Pomacentridae,Amblyglyphidodon,Amblyglyphidodon_flavilatus,PK,10,Day,Benthopelagic,62,27.77027586,1036.018129,82.83453772,IP,0.101737536,0.00812906,0.093608476
Pomacentridae,Amblyglyphidodon,Amblyglyphidodon_flavopurpureus,PK,9.4,Day,Benthopelagic,198,28.89424444,550.0065717,6.163842263,IP,0.101878945,0.008054082,0.093824863
Pomacentridae,Amblyglyphidodon,Amblyglyphidodon_indicus,PK,8.3,Day,Benthopelagic,319,27.62907029,715.6537284,71.71301171,IP,0.102207436,0.008026066,0.094181371
Pomacentridae,Amblyglyphidodon,Amblyglyphidodon_leucogaster,OM,13,Day,Benthopelagic,799,28.45739191,535.5969161,4.514709906,IP,0.102022042,0.008137659,0.093884383
Pomacentridae,Amblyglyphidodon,Amblyglyphidodon_melanopterus,PK,10.17,Day,Benthopelagic,13,26.06028462,212.0720077,134.0361944,IP,0.10217498,0.008196693,0.093978287
Pomacentridae,Amblyglyphidodon,Amblyglyphidodon_orbicularis,PK,8.3,Day,Benthopelagic,NA,NA,NA,NA,NA,0.10203949,0.008059923,0.093979567
Pomacentridae,Amblyglyphidodon,Amblyglyphidodon_silolona,PK,12.5,Day,Benthopelagic,NA,NA,NA,NA,NA,0.102385845,0.008254065,0.09413178
Pomacentridae,Amblyglyphidodon,Amblyglyphidodon_ternatensis,PK,10,Day,Benthopelagic,406,28.73998494,579.5605711,5.395854793,IP,0.10167352,0.008878742,0.092794779
Pomacentridae,Amblypomacentrus,Amblypomacentrus_breviceps,PK,8.5,Day,Benthopelagic,359,28.70291226,535.5082067,6.743404839,IP,0.109522366,0.010782869,0.098739497
Pomacentridae,Amblypomacentrus,Amblypomacentrus_clarus,PK,6,Day,Benthopelagic,94,28.71776064,618.8221543,3.301497502,IP,0.109481146,0.010683076,0.09879807
Pomacentridae,Amblypomacentrus,Amblypomacentrus_vietnamicus,PK,NA,NA,NA,NA,NA,NA,NA,NA,0.109636647,0.010499503,0.099137144
Pomacentridae,Amphiprion,Amphiprion_akallopisos,PK,11,Day,Benthic,277,27.59418255,692.7778945,70.44256036,IP,0.2197693,0.044764764,0.175004536
Pomacentridae,Amphiprion,Amphiprion_akindynos,PK,9,Day,Benthic,87,25.71378506,384.6193103,38.05227114,IP,0.219923471,0.044786484,0.175136987
Pomacentridae,Amphiprion,Amphiprion_allardi,PK,15,Day,Benthic,115,26.55609292,593.6979646,79.82363105,IP,0.219937363,0.044756549,0.175180814
Pomacentridae,Amphiprion,Amphiprion_barberi,PK,8.58,Day,Benthic,83,26.92342805,353.7274585,34.11050562,IP,0.158621348,0.029513796,0.129107551
Pomacentridae,Amphiprion,Amphiprion_bicinctus,PK,14,Day,Benthic,75,27.71676056,918.7649817,80.83166588,IP,0.220351168,0.044719068,0.1756321
Pomacentridae,Amphiprion,Amphiprion_chagosensis,PK,11,Day,Benthic,8,28.3468625,327.646,49.50962585,IP,0.220029535,0.044743086,0.175286449
Pomacentridae,Amphiprion,Amphiprion_chrysogaster,PK,15,Day,Benthic,4,25.484675,228.97465,64.70634044,IP,0.219803537,0.044962344,0.174841193
Pomacentridae,Amphiprion,Amphiprion_chrysopterus,PK,17,Day,Benthic,312,28.70320705,436.8901474,21.79244466,IP,0.219788342,0.044670521,0.175117822
Pomacentridae,Amphiprion,Amphiprion_clarkii,PK,15,Day,Benthic,787,28.05996183,568.4425972,5.104019408,IP,0.219745251,0.045138607,0.174606644
Pomacentridae,Amphiprion,Amphiprion_ephippium,PK,14,Day,Benthic,112,28.98573839,843.7313134,22.13292728,IP,0.218530103,0.044481796,0.174048308
Pomacentridae,Amphiprion,Amphiprion_frenatus,PK,14,Day,Benthic,340,26.84938941,630.4695138,13.97688774,IP,0.218588693,0.044800967,0.173787726
Pomacentridae,Amphiprion,Amphiprion_fuscocaudatus,PK,14,Day,Benthic,26,27.68193462,367.4746,68.12104364,IP,0.184684754,0.038119857,0.146564897
Pomacentridae,Amphiprion,Amphiprion_latezonatus,PK,14,Day,Benthic,9,22.92481111,498.0605,44.35259933,IP,0.20848029,0.039909094,0.168571195
Pomacentridae,Amphiprion,Amphiprion_latifasciatus,PK,13,Day,Benthic,28,27.31770714,528.5637357,78.14076382,IP,0.220232433,0.044920805,0.175311628
Pomacentridae,Amphiprion,Amphiprion_leucokranos,PK,12,Day,Benthic,79,28.63741899,449.9722835,30.68140575,IP,0.219788342,0.044670521,0.175117822
Pomacentridae,Amphiprion,Amphiprion_mccullochi,PK,12,Day,Benthic,1,21.2886,333.0914,49.93997003,IP,0.21988949,0.044786484,0.175103006
Pomacentridae,Amphiprion,Amphiprion_melanopus,PK,12,Day,Benthic,551,28.30656534,411.4780428,29.6539032,IP,0.219075943,0.044383992,0.174691952
Pomacentridae,Amphiprion,Amphiprion_nigripes,PK,11,Day,Benthic,23,28.83926087,547.9720522,47.11080066,IP,0.220029535,0.044743086,0.175286449
Pomacentridae,Amphiprion,Amphiprion_ocellaris,PK,11,Day,Benthic,380,28.57264289,708.6809503,0.673329551,IP,0.118299117,0.015891809,0.102407308
Pomacentridae,Amphiprion,Amphiprion_omanensis,PK,14,Day,Benthic,28,26.67732143,1462.326475,67.40438882,IP,0.220351515,0.044719068,0.175632447
Pomacentridae,Amphiprion,Amphiprion_pacificus,PK,4.83,Day,Benthic,222,27.50499095,371.5163357,31.78460658,IP,0.214779778,0.042557735,0.172222043
Pomacentridae,Amphiprion,Amphiprion_percula,PK,11,Day,Benthic,177,28.47320056,431.9967966,30.68140575,IP,0.117883717,0.015779251,0.102104467
Pomacentridae,Amphiprion,Amphiprion_perideraion,PK,10,Day,Benthic,904,28.26115657,471.1235802,7.967383155,IP,0.219913547,0.04507497,0.174838578
Pomacentridae,Amphiprion,Amphiprion_polymnus,PK,13,Day,Benthic,615,28.36824596,662.6566157,3.000216356,IP,0.219663163,0.044701209,0.174961954
Pomacentridae,Amphiprion,Amphiprion_rubrocinctus,PK,12,Day,Benthic,76,27.88466533,777.717908,14.98051686,IP,0.219115475,0.044503666,0.174611809
Pomacentridae,Amphiprion,Amphiprion_sandaracinos,PK,14,Day,Benthic,446,28.51087393,581.4513058,4.840984176,IP,0.219976398,0.045085578,0.17489082
Pomacentridae,Amphiprion,Amphiprion_sebae,PK,16,Day,Benthic,497,28.52798323,790.2022012,4.872488289,IP,0.219602143,0.044630548,0.174971595
Pomacentridae,Amphiprion,Amphiprion_thiellei,PK,9,Day,Benthic,NA,NA,NA,NA,NA,0.219081769,0.044270109,0.17481166
Pomacentridae,Amphiprion,Amphiprion_tricinctus,PK,12,Day,Benthic,45,28.54140889,239.3837222,47.28315302,IP,0.21891798,0.043828781,0.175089199
Pomacentridae,Azurina,Azurina_eupalama,PK,15,Day,Pelagic,4,23.743775,529.729625,47.847729,IP,0.101419858,0.008015299,0.093404559
Pomacentridae,Azurina,Azurina_hirundo,PK,14,Day,Pelagic,24,19.90230417,669.5945917,80.11482361,IP,0.101458079,0.00794619,0.09351189
Pomacentridae,Cheiloprion,Cheiloprion_labiatus,SI,6,Day,Benthic,569,28.4983331,648.2470678,3.007121951,IP,0.100997177,0.009856567,0.091140609
Pomacentridae,Chromis,Chromis_abrupta,PK,5.36,Day,Benthopelagic,12,27.983075,357.8275333,97.98608116,IP,0.100995373,0.009255439,0.091739933
Pomacentridae,Chromis,Chromis_abyssicola,PK,12.5,Day,Benthopelagic,5,22.40884,342.07474,54.69786422,IP,0.101282587,0.008828293,0.092454293
Pomacentridae,Chromis,Chromis_abyssus,PK,9.8,Day,Benthopelagic,135,28.78044593,309.3190719,31.05787227,IP,0.10353337,0.009164303,0.094369067
Pomacentridae,Chromis,Chromis_acares,PK,4,Day,Benthopelagic,320,27.62764075,350.7113934,27.72100815,IP,0.101905718,0.008381878,0.09352384
Pomacentridae,Chromis,Chromis_agilis,PK,7.5,Day,Benthopelagic,652,27.64578875,471.576237,8.073926961,IP,0.104390576,0.009432871,0.094957705
Pomacentridae,Chromis,Chromis_albicauda,NA,13.37,NA,NA,NA,NA,NA,NA,NA,0.101400608,0.008374278,0.09302633
Pomacentridae,Chromis,Chromis_albomaculata,PK,15,Day,Benthopelagic,59,23.34982203,406.9143458,31.92360296,IP,0.101251164,0.00844865,0.092802514
Pomacentridae,Chromis,Chromis_alleni,PK,6.5,Day,Benthopelagic,74,23.85651081,414.2581932,30.6594447,IP,0.10176851,0.008810015,0.092958495
Pomacentridae,Chromis,Chromis_alpha,PK,8.5,Day,Benthopelagic,1586,27.78511514,382.9845953,10.35109436,IP,0.102916509,0.008826109,0.0940904
Pomacentridae,Chromis,Chromis_alta,PK,13,Day,Pelagic,92,24.07431319,817.7083231,70.45713561,IP,0.103293288,0.00884516,0.094448128
Pomacentridae,Chromis,Chromis_amboinensis,PK,10,Day,Benthopelagic,788,28.4491963,459.211033,13.3754607,IP,0.104289614,0.009590443,0.09469917
Pomacentridae,Chromis,Chromis_analis,PK,17,Day,Benthopelagic,680,28.00603976,475.0789975,10.85681723,IP,0.102933797,0.008836979,0.094096819
Pomacentridae,Chromis,Chromis_athena,PK,5.43,Day,Benthopelagic,NA,NA,NA,NA,NA,0.101806687,0.008438922,0.093367765
Pomacentridae,Chromis,Chromis_atrilobata,PK,13.4,Day,Pelagic,126,25.38357619,926.4290841,48.65538184,IP,0.101282843,0.00846232,0.092820523
Pomacentridae,Chromis,Chromis_atripectoralis,PK,12,Day,Benthopelagic,740,27.84859011,478.0811523,6.107822499,IP,0.101248912,0.008128983,0.093119929
Pomacentridae,Chromis,Chromis_atripes,PK,9,Day,Benthopelagic,720,28.01764896,478.6807683,13.93163557,IP,0.104407894,0.009637424,0.094770471
